ua,software,software_type,hw,pop
"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.52 Safari/537.36 OPR/52.0.2864.0 (Edition developer)",52,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; U; Android 6.0; MotoG3-TE Build/MPDS24.65-33-1-3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/56.0.2924.87 Mobile Safari/537.36 OPR/21.0.2254.111920",21,Android,Mobile,Uncommon
"Mozilla/5.0 (Linux; Android 4.4.2; LG-D801 Build/KVT49L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Mobile Safari/537.36 OPR/20.0.1396.72047",20,Android,Mobile - Phone,Uncommon
"Mozilla/5.0 (Linux; U; Android 4.4.4; SM-J100H Build/KTU84P; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/33.0.0.0 Mobile Safari/537.36 OPR/32.0.2254.122436",32,Android,Mobile - Phone,Uncommon
"Mozilla/5.0 (Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.122 Safari/537.36 OPR/25.0.1620.0 OMI/4.3.18.7.Dominik.0 VSTVB MB100 HbbTV/1.2.1 (; PANASONIC; MB100; 0.1.34.20; ;) SmartTvA/3.0.0 UID(00:09:DF:C2:A6:D0/MB100/PANASONIC/0.1.34.20)",25,Linux,Large Screen - TV,Uncommon
Opera/9.80 (S60; SymbOS; Opera Mobi/SYB-1204232254; U; et) Presto/2.10.254 Version/12.00,12,Symbian,Mobile - Phone,Uncommon
Opera/9.80 (Android 2.3.3; Linux; Opera Mobi/ADR-1411061144) Presto/2.11.355 Version/12.10,12,Android,Mobile,Uncommon
"Mozilla/5.0 (Linux; Android 4.4.2; GT-N8010 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.73 Safari/537.36 OPR/34.0.2044.98679",34,Android,Mobile - Tablet,Uncommon
"Mozilla/5.0 (Linux; Android 4.4.4; TouchPad Build/KTU84Q) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Safari/537.36 OPR/42.7.2246.114996",42.7,Android,Mobile,Uncommon
Opera/49.0(Windows NT 6.0) Presto/2.12.388 Version/49.0.2695.0,49,Windows,Computer,Uncommon
Opera/9.80 (Windows NT 5.1; Stalker Radio Networks) Presto/2.12.388 Version/12.10,12,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3237.0 Safari/537.36 OPR/49.0.2725.12",49,Windows,Computer,Uncommon
Mozilla/5.0 (Compatible; U; Warp 4.5; Trident/4.0; Opera 12.00),12,--,,Uncommon
Mozilla/4.0 (compatible; MSIE 8.0; Linux armv7l; Maemo; Opera Mobi/4; fr) Opera 10.1,,Linux,Computer,Uncommon
Opera/7.01 (Windows; U; bg),7,Windows,Computer,Uncommon
Opera/9.80 (Windows NT 5.1; U; es-ES) Presto/2.9.168 Version/11.50,11,Windows,Computer,Uncommon
Opera/7.21 (Macintosh; U; br),7,Mac,Computer,Uncommon
Opera/9.80 (Windows NT 5.0; U; it) Presto/2.10.289 Version/12.02,12,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36 OPR/23.0.1522.58 (Edition Next)",23,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 OPR/48.0.2685.52 (Edition Campaign 76)",48,Windows,Computer,Uncommon
"Opera/9.80 (Linux mips; ) Presto/2.12.407 Version/12.51 MB97/0.45.23.26 (CELCUS, Mxl66143_V, wired) VSTVB_MB97  SmartTvA/3.0.0",12,Linux,Large Screen - TV,Uncommon
"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.18.11 (KHTML, like Gecko) Chrome/53.0.2709.70 Safari/537.18.11 OPR/18.0.1182.69",18,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; U; Android 6.0.1; LS-4505 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/50.0.2661.86 Mobile Safari/537.36 OPR/32.0.2254.122976",32,Android,Mobile,Uncommon
Opera/9.80 (Windows NT 6.1; U; en)  Presto/2.8.131  Version/11.52,11,Windows,Computer,Uncommon
Opera/9.80 (Windows NT 6.0; Edition Yx) Presto/2.12.388 Version/12.17,12,Windows,Computer,Uncommon
Opera/9.80 (Macintosh; Intel Mac OS X 10.6.8; U; en) Presto/2.9.168 Version/11.51,11,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36 OPR/37.0.2178.43 (eyeNav 1.11.5.0preview)",37,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 2.3.4; A1_07 Build/GRJ22) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.72 Safari/537.36 OPR/16.0.1212.67320",16,Android,Mobile,Uncommon
"Mozilla/5.0 (Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.122 Safari/537.36 OPR/25.0.1620.0 OMI/4.3.18.7.Dominik.0 VSTVB MB100 HbbTV/1.2.1 (; DIGIHOME; MB100; 0.1.33.17; ;) SmartTvA/3.0.0 UID(00:09:DF:DA:BA:2A/MB100/DIGIHOME/0.1.33.17)",25,Linux,Large Screen - TV,Uncommon
"Mozilla/5.0 (Linux; U; Android 6.0; TECNO L8 Lite Build/MRA58K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/55.0.2883.91 Mobile Safari/537.36 OPR/20.0.2254.109835",20,Android,Mobile,Uncommon
"Mozilla/5.0 (Linux; Android 6.0; Paris Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Mobile Safari/537.36 OPR/37.3.2192.109351",37.3,Android,Mobile,Uncommon
"Mozilla/5.0 (Linux; Android 7.0; Moto G (4) Build/NPJ25.93-14) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36 OPR/42.7.2246.114996",42.7,Android,Mobile,Uncommon
"Mozilla/5.0 (Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.122 Safari/537.36 OPR/25.0.1620.0 OMI/4.3.18.7.Dominik.0 VSTVB MB100 HbbTV/1.2.1 (; PANASONIC; MB100; 0.1.34.20; ;) SmartTvA/3.0.0 UID(00:09:DF:C6:44:B0/MB100/PANASONIC/0.1.34.20)",25,Linux,Large Screen - TV,Uncommon
"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3057.53 Safari/537.36 OPR/46.0.2290.189",46,Windows,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.21 Safari/537.36 OPR/40.0.2308.3 (Edition beta)",40,Mac OS X,Computer,Uncommon
3.Opera/9.80 (Windows NT 6.2; Win64; x64) Presto/2.12.388 Version/12.15,12,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MHC19J) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Mobile Safari/537.36 OPR/37.0.2192.105088",37,Android,Mobile - Phone,Uncommon
Opera/9.80 (Windows NT 5.0; U; IBM EVV/3.0/EAK01AG9/LE; ja) Presto/2.10.229 Version/11.62,11,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36 OPR/33.0.1990.137",33,Windows,Computer,Uncommon
Mozilla/4.0 (compatible; MSIE 5.0; Windows NT 6.1) Opera 6.06  [ru],6,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.76 Safari/537.36 OPR/28.0.1750.40 (Edition Campaign 67)",28,Windows,Computer,Uncommon
"Mozilla/5.0 (X11; U; Linux x86_64) AppleWebKit/605.5.4 (KHTML, like Gecko) Chrome/59.0.3188.40 Safari/605.5.4 OPR/44.0.2379.46",44,Linux,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.116 Safari/537.36 OPR/21.0.1432.48 (Edition Next)",21,Windows,Computer,Uncommon
Opera/9.80 (Windows NT 6.1; WOW64; MRA 6.0 (build 6048)) Presto/2.12.388 Version/12.16,12,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.132 Safari/537.36 OPR/21.0.1432.57 (Edition Campaign 49)",21,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; U; Android 4.4.4; Transformer TF101 Build/KTU84Q; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/33.0.0.0 Safari/537.36 OPR/32.0.2254.122436",32,Android,Mobile - Tablet,Uncommon
"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36 OPR/18.0.1284.49 (Edition Campaign 26)",18,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 4.4.2; 1201 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.73 Mobile Safari/537.36 OPR/34.0.2044.98679",34,Android,Mobile,Uncommon
Mozilla/5.0 (compatible; MSIE 8.0; Windows ME; Trident/5.0; Opera/9.80 (Windows NT 6.0) Presto/2.12.388 Version/12.14),12,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.18 Safari/537.36 OPR/23.0.1522.14 (Edition Next)",23,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36 OPR/22.0.1471.70",22,Windows,Computer,Uncommon
Opera/9.80 (Windows NT 6.1; Edition United States Local) Presto/2.12.388 Version/12.17,12,Windows,Computer,Uncommon
Opera/9.80 (Windows NT 6.1; MRA 6.1 (build 6683)) Presto/2.12.388 Version/12.12,12,Windows,Computer,Uncommon
Opera/9.50 (Macintosh; U; fr),9,Mac,Computer,Uncommon
Opera/7.10 (X11; U; tr),7,A UNIX based OS,,Uncommon
Opera/8.5 (X11; i686 Linux; U; en_US),8.5,Linux,Computer,Uncommon
Opera/9.20 (Windows NT 6.0; U; fr),9,Windows,Computer,Uncommon
"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.72 Safari/537.36 OPR/16.0.1212.64462",16,Linux,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36 OPR/24.0.1558.61",24,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; U; Android 4.4.4; zh-CN; XT894 Build/KTU84Q) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 OPR/10.5.3.99287 Mobile Safari/537.36",10.5,Android,Mobile,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.46 Safari/537.36 OPR/32.0.1948.12 (Edition beta)",32,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.34 Safari/537.36 OPR/18.0.1284.18 (Edition Next)",18,Windows,Computer,Uncommon
"Mozilla/5.0 (X11; U; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3034.59 Safari/537.36 OPR/44.0.2140.291",44,Linux,Computer,Uncommon
Opera/9.80 (Windows NT 6.1; U; en) Presto/2.8.131 Version/20.10,20,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.10 Safari/537.36 OPR/39.0.2256.4 (Edition beta)",39,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.89 Safari/537.36 OPR/50.0.2762.58",50,Windows,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.52 Safari/537.36 OPR/53.0.2880.0 (Edition developer)",53,Mac OS X,Computer,Uncommon
Opera/9.80 (Windows NT 6.1; MRA 6.0 (build 6015)) Presto/2.12.388 Version/12.15,12,Windows,Computer,Uncommon
Opera/9.80 (Windows NT 5.1) Presto/2.4.15,9,Windows,Computer,Uncommon
Opera/9.80 (Windows NT 5.1; U; es-ES) Presto/2.7.62 Version/11.00,11,Windows,Computer,Uncommon
Opera/11.51 (Windows NT 6.0; U; en-GB) Presto/4.4.55 Version/11.51,11,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 OPR/43.0.2442.991",43,Windows,Computer,Uncommon
Opera/5.11 (Windows; U; lt),5,Windows,Computer,Uncommon
Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/00.00,0.0,Windows,Computer,Uncommon
"Opera/9.80 (Linux armv7l; HbbTV/1.2.1 (; Philips; ; ; ; ) NETTV/5.1.1 SmartTvA/3.0.0 (PhilipsTV, 6.1.1,) Firmware/ Firmware/ Firmware/ Firmware/ Firmware/) Presto/2.12.407 Version/12.50",12,Linux,Large Screen - TV,Uncommon
Opera/9.80 (Windows NT 5.1; U; bg) Presto/2.9.168 Version/11.51,11,Windows,Computer,Uncommon
Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/5.0; Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0) Opera 12.14),12,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 5.1.1; Nexus 5 Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.107 Mobile Safari/537.36 OPR/29.0.1809.92697",29,Android,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 OPR/30.0.1835.59",30,Windows,Computer,Uncommon
Opera/9.99 (X11; U; nb),9,A UNIX based OS,,Uncommon
Opera/7.03 (X11; U; da),7,A UNIX based OS,,Uncommon
"Mozilla/5.0 (Linux; Android 5.1.1; SM-G900F Build/LMY48G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.78 Mobile Safari/537.36 OPR/30.0.1856.93524",30,Android,Mobile - Phone,Uncommon
"Mozilla/5.0 (Linux; U; Android 4.0.4; Lenovo S560 Build/IMM76D) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 OPR/20.0.2254.110284",20,Android,Mobile,Uncommon
"Mozilla/5.0 (Linux; Android 4.4.2; a701 Build/KVT49L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.138 Safari/537.36 OPR/22.0.1485.78487",22,Android,Mobile,Uncommon
"Mozilla/5.0 (Linux; Android 7.0; PRA-AL00X Build/HONORPRA-AL00X) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.73 Mobile Safari/537.36 OPR/34.0.2044.98679",34,Android,Mobile,Uncommon
"Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.62 Safari/537.36 OPR/49.0.2725.34",49,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36 OPR/41.0.2353.69 KGNSurfWebbrowser/1.0.0.0",41,Windows,Computer,Uncommon
Opera/9.80 (Android 4.0.3; Linux; Opera Mobi/ADR-1212030829) Presto/2.11.355 Version/12.10,12,Android,Mobile,Uncommon
Opera/9.80 (Android 2.3.4; Linux; Opera Tablet/ADR-1203051651; U; en) Presto/2.10.254 Version/12.00,12,Android,Mobile - Tablet,Uncommon
"Mozilla/5.0 (Linux; U; Android 4.4.4; SD4930UR Build/KTU84P; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/34.0.0.0 Mobile Safari/537.36 OPR/30.0.2254.121224",30,Android,Mobile,Uncommon
Opera/7.54 (Windows 98; U)  [es-ES],7,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 4.1.2; GT-N7100 Build/JZO54K) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.123 Mobile Safari/537.22 OPR/14.0.1025.52315",14,Android,Mobile - Tablet,Uncommon
"Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.52 Safari/537.36 OPR/50.0.2762.18 (Edition beta)",50,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36 OPR/38.0.2220.41 (Edition edition 360)",38,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 4.0.3; GT-P5100 Build/IML74K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.72 Safari/537.36 OPR/19.0.1340.71596",19,Android,Mobile - Tablet,Uncommon
"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.91 Safari/537.36 OPR/20.0.1387.37 (Edition Next)",20,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 5.1.1; Nexus 4 Build/LMY48T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.85 Mobile Safari/537.36 OPR/41.2.2246.111806",41.2,Android,Mobile - Phone,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.132 Safari/537.36 OPR/21.0.1432.57",21,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2547.0 Safari/537.36 OPR/35.0.2052.0 (Edition developer)",35,Mac OS X,Computer,Uncommon
Opera/9.80 (Windows NT 5.1; U; en) Presto/2.4.15 Version/9.80,9,Windows,Computer,Uncommon
Opera/9.80 (Macintosh; Intel Mac OS X 10.8.3; Edition MacAppStore) Presto/2.12.388 Version/12.15,12,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.29 Safari/537.36 OPR/15.0.1147.24 (Edition Next)",15,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 OPR/43.0.2442.1144 Mozilla/5.0 (Linux; Android 6.0.1; Xiaomi Redmi Note 3 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/ 55.0.2883 Mobile Safari/537.36",43,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 4.3; Z30 Build/10.3.2.231) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.64 Mobile Safari/537.36 OPR/33.0.2002.98088",33,Android,Mobile,Uncommon
Opera/9.80 (Windows NT 6.0; U; de) Presto/2.2.15 Version/10.10,10,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 7.1.1; Nexus 5 CAF Build/NMF26V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36 OPR/42.4.2246.113571",42.4,Android,Mobile - Phone,Uncommon
Opera/9.80 (Windows NT 5.1; U; Edition Telkomsel; en) Presto/2.6.30 Version/10.62,10,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; U; Android 7.0; Lenovo K33a42 Build/NRD90N; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/58.0.3029.83 Mobile Safari/537.36 OPR/28.0.2254.119213",28,Android,Mobile,Uncommon
"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3202.93 Safari/537.36 OPR/46.0.2309.275",46,Linux,Computer,Uncommon
Opera/9.80 (Windows NT 6.2; WOW64; Edition Yx 01) Presto/2.12.388 Version/12.14,12,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3237.0 Safari/537.36 OPR/50.0.2739.0",50,Windows,Computer,Uncommon
Opera/8.10 (X11; U; es),8,A UNIX based OS,,Uncommon
Opera/5.12 (Windows; U; pl),5,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; U; Android 4.4.2; N9+ Build/KOT49H; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36 OPR/30.0.2254.121224",30,Android,Mobile,Uncommon
Opera/9.23 (X11; U; tw),9,A UNIX based OS,,Uncommon
Opera/9.80 (Windows NT 6.1; MRA 5.10 (build 5339)) Presto/2.12.388 Version/12.15,12,Windows,Computer,Uncommon
Opera/9.80 (Android 2.1-update1; Linux; Opera Mobi/ADR-1202231246; U; en) Presto/2.10.254 Version/12.00,12,Android,Mobile,Uncommon
"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 OPR/48.0.2685.52,gzip(gfe)",48,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; U; Android 6.0.1; Sparkle V Build/MMB29Q; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/44.0.2403.117 Mobile Safari/537.36 OPR/21.0.2254.111920",21,Android,Mobile,Uncommon
"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 OPR/48.0.2685.52 (Edition Campaign 70)",48,Windows,Computer,Uncommon
Opera/9.00 (Windows NT 5.2; U; en),9,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2906.0 Safari/537.36 OPR/43.0.2423.0 (Edition developer)",43,Windows,Computer,Uncommon
"Opera/9.70 (Linux i686 ; U; ; en) Presto/2.2.1,",9,Linux,Computer,Uncommon
Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; WOW64) Opera 12.16,12,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36 OPR/18.0.1284.49",18,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2188.2 Safari/537.36 OPR/27.0.1670.0 (Edition developer)",27,Windows,Computer,Uncommon
Opera/9.80 (Windows NT 6.0; WOW64; Edition Campaign 21) Presto/2.12.388 Version/12.11,12,Windows,Computer,Uncommon
Opera/12.0 (Windows NT 6.2; rv:12.0) Opera/2014012 Opera/12.0,12,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 OPR/45.0.2552.898 (Edition Campaign 34)",45,Windows,Computer,Uncommon
Opera/9.80 (X11; Linux zvav; U; zh) Presto/2.8.119 Version/11.10,11,Linux,Computer,Uncommon
"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2508.0 Safari/537.36 OPR/34.0.2026.0 (Edition developer)",34,Windows,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10) AppleWebKit/537.36 (KHTML, like Gecko) OPR/35.0",35,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36 OPR/20.0.1387.64",20,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Linux; U; Android 4.4.2; VF695 Build/KOT49H; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36 OPR/28.0.2254.119213",28,Android,Mobile,Uncommon
"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36 OPR/19.0.1326.63 (Edition Campaign 37)",19,Windows,Computer,Uncommon
"Opera/9.80 (Linux mips; ) Presto/2.12.407 Version/12.51 MB95/3.3.6.Y (HITACHI, Si2157LG32, wireless) Mobile",12,Linux,Mobile - Phone,Uncommon
"Mozilla/5.0 (Linux; U; Android 7.0; TECNO W1 Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.158 Mobile Safari/537.36 OPR/35.0.2254.127755",35,Android,Mobile,Uncommon
"Mozilla/5.0 (Linux; Android 4.4.2; GT-P5210 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.111 Safari/537.36 OPR/46.3.2246.127744",46.3,Android,Mobile - Tablet,Uncommon
Opera/9.80 (Windows NT 5.0; U; Edition Next; it) Presto/2.11.310 Version/12.50,12,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60",26,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 6.0.1; RCT6973W43 Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.111 Safari/537.36 OPR/46.3.2246.127744",46.3,Android,Mobile,Uncommon
Opera/6.12 (Windows; U; hu),6,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.81 Safari/537.36 OPR/45.0.2552.626 (Edition beta)",45,Windows,Computer,Uncommon
Opera/9.80 (X11; Linux zbov; U; vi) Presto/2.9.201 Version/11.50,11,Linux,Computer,Uncommon
"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Safari/537.36 OPR/42.5.2246.114171",42.5,Linux,Computer,Uncommon
Opera/9.80 (Windows NT 5.1; U; en-GB) Presto/2.10.229 Version/11.62,11,Windows,Computer,Uncommon
Opera/9.80 (Windows NT 6.2; Win64; x64; U; en) Presto/2.10.289 Version/12.00,12,Windows,Computer,Uncommon
Opera/9.80 (Android 2.3.5; Linux; Opera Mobi/ADR-1410101432) Presto/2.11.355 Version/12.10,12,Android,Mobile,Uncommon
